PassengerId,Survived,Age,Fare,AgeCategory,Age_Category,FamilySize,IsMother,DeckSurvived,IsMale,WCG,Deck_A,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_Z,Pclass_1,Pclass_2,Pclass_3,Title_Lady,Title_Master,Title_Miss,Title_Mr,Title_Mrs,Title_Officer,Title_Sir,Fare_Category_very_low,Fare_Category_low,Fare_Category_high,Fare_Category_very_high,Embarked_C,Embarked_Q,Embarked_S,AgeState_Adult,AgeState_Child,RichOldLady,PoorOldMan
457,0,65.0,26.55,65,42-92,1,0,BCDEF,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
458,1,35.0,51.8625,35,32-42,2,0,BCDEF,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0
459,1,50.0,10.5,50,42-92,1,0,AGZ,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
460,0,29.0,7.75,30,24-29,1,0,AGZ,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
461,1,48.0,26.55,50,42-92,1,0,BCDEF,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
462,0,34.0,8.05,35,32-42,1,0,AGZ,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
463,0,47.0,38.5,50,42-92,1,0,BCDEF,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
464,0,48.0,13.0,50,42-92,1,0,AGZ,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
465,0,29.0,8.05,30,24-29,1,0,AGZ,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
466,0,38.0,7.05,40,32-42,1,0,AGZ,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
467,0,29.0,0.0,30,24-29,1,0,AGZ,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
468,0,56.0,26.55,60,42-92,1,0,AGZ,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
469,0,29.0,7.725,30,24-29,1,0,AGZ,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
470,1,75.0,19.2583,75,42-92,4,0,AGZ,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
471,0,29.0,7.25,30,24-29,1,0,AGZ,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
472,0,38.0,8.6625,40,32-42,1,0,AGZ,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
473,1,33.0,27.75,35,32-42,4,1,AGZ,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
474,1,23.0,13.7917,25,19-24,1,0,BCDEF,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
475,0,22.0,9.8375,25,19-24,1,0,AGZ,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
476,0,29.0,52.0,30,24-29,1,0,AGZ,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
477,0,34.0,21.0,35,32-42,2,0,AGZ,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
478,0,29.0,7.0458,30,24-29,2,0,AGZ,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
479,0,22.0,7.5208,25,19-24,1,0,AGZ,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
480,1,2.0,12.2875,5,0-19,2,0,AGZ,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
481,0,9.0,46.9,10,0-19,8,0,AGZ,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
482,0,29.0,0.0,30,24-29,1,0,AGZ,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
483,0,50.0,8.05,50,42-92,1,0,AGZ,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
484,1,63.0,9.5875,65,42-92,1,0,AGZ,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
485,1,25.0,91.0792,25,24-29,2,0,BCDEF,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0
486,0,22.0,25.4667,25,19-24,5,0,AGZ,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
487,1,35.0,90.0,35,32-42,2,0,BCDEF,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0
488,0,58.0,29.7,60,42-92,1,0,BCDEF,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
489,0,30.0,8.05,30,29-32,1,0,AGZ,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
490,1,9.0,15.9,10,0-19,3,0,AGZ,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
491,0,29.0,19.9667,30,24-29,2,0,AGZ,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
492,0,21.0,7.25,25,19-24,1,0,AGZ,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
493,0,55.0,30.5,55,42-92,1,0,BCDEF,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
494,0,71.0,49.5042,75,42-92,1,0,AGZ,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0
495,0,21.0,8.05,25,19-24,1,0,AGZ,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
496,0,29.0,14.4583,30,24-29,1,0,AGZ,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
497,1,54.0,78.2667,55,42-92,2,0,BCDEF,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
498,0,29.0,15.1,30,24-29,1,0,AGZ,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
499,0,25.0,151.55,25,24-29,4,1,BCDEF,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0
500,0,24.0,7.7958,25,19-24,1,0,AGZ,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
501,0,17.0,8.6625,20,0-19,1,0,AGZ,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
502,0,21.0,7.75,25,19-24,1,0,AGZ,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
503,0,22.0,7.6292,25,19-24,1,0,AGZ,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
504,0,37.0,9.5875,40,32-42,1,0,AGZ,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
505,1,16.0,86.5,20,0-19,1,0,BCDEF,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
506,0,18.0,108.9,20,0-19,2,0,BCDEF,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0
507,1,33.0,26.0,35,32-42,3,1,AGZ,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
508,1,29.0,26.55,30,24-29,1,0,AGZ,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
509,0,28.0,22.525,30,24-29,1,0,AGZ,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
510,1,26.0,56.4958,30,24-29,1,0,AGZ,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
511,1,29.0,7.75,30,24-29,1,0,AGZ,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
512,0,29.0,8.05,30,24-29,1,0,AGZ,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
513,1,36.0,26.2875,40,32-42,1,0,BCDEF,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
514,1,54.0,59.4,55,42-92,2,0,AGZ,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
515,0,24.0,7.4958,25,19-24,1,0,AGZ,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
516,0,47.0,34.0208,50,42-92,1,0,BCDEF,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
517,1,34.0,10.5,35,32-42,1,0,BCDEF,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
518,0,29.0,24.15,30,24-29,1,0,AGZ,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
519,1,36.0,26.0,40,32-42,2,0,AGZ,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
520,0,32.0,7.8958,35,29-32,1,0,AGZ,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
521,1,30.0,93.5,30,29-32,1,0,BCDEF,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
522,0,22.0,7.8958,25,19-24,1,0,AGZ,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
523,0,29.0,7.225,30,24-29,1,0,AGZ,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
524,1,44.0,57.9792,45,42-92,2,1,BCDEF,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
525,0,29.0,7.2292,30,24-29,1,0,AGZ,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
526,0,40.5,7.75,45,32-42,1,0,AGZ,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
527,1,50.0,10.5,50,42-92,1,0,AGZ,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
528,0,29.0,221.7792,30,24-29,1,0,BCDEF,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
529,0,39.0,7.925,40,32-42,1,0,AGZ,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
530,0,23.0,11.5,25,19-24,4,0,AGZ,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
531,1,2.0,26.0,5,0-19,3,0,AGZ,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
532,0,29.0,7.2292,30,24-29,1,0,AGZ,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
533,0,17.0,7.2292,20,0-19,3,0,AGZ,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
534,1,35.0,22.3583,35,32-42,3,1,AGZ,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
535,0,30.0,8.6625,30,29-32,1,0,AGZ,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
536,1,7.0,26.25,10,0-19,3,0,AGZ,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
537,0,45.0,26.55,45,42-92,1,0,BCDEF,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
538,1,30.0,106.425,30,29-32,1,0,AGZ,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
539,0,29.0,14.5,30,24-29,1,0,AGZ,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
540,1,22.0,49.5,25,19-24,3,0,BCDEF,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
541,1,36.0,71.0,40,32-42,3,0,BCDEF,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
542,0,9.0,31.275,10,0-19,7,0,AGZ,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
543,0,11.0,31.275,15,0-19,7,0,AGZ,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
544,1,32.0,26.0,35,29-32,2,0,AGZ,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
545,0,50.0,106.425,50,42-92,2,0,BCDEF,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0
546,0,64.0,26.0,65,42-92,1,0,AGZ,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
547,1,19.0,26.0,20,0-19,2,0,AGZ,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
548,1,29.0,13.8625,30,24-29,1,0,AGZ,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
549,0,33.0,20.525,35,32-42,3,0,AGZ,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
550,1,8.0,36.75,10,0-19,3,0,AGZ,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
551,1,17.0,110.8833,20,0-19,3,0,BCDEF,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0
552,0,27.0,26.0,30,24-29,1,0,AGZ,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
553,0,29.0,7.8292,30,24-29,1,0,AGZ,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
554,1,22.0,7.225,25,19-24,1,0,AGZ,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
555,1,22.0,7.775,25,19-24,1,0,AGZ,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
556,0,62.0,26.55,65,42-92,1,0,AGZ,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
557,1,48.0,39.6,50,42-92,2,0,AGZ,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
558,0,29.0,227.525,30,24-29,1,0,AGZ,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0
559,1,39.0,79.65,40,32-42,3,1,BCDEF,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0
560,1,36.0,17.4,40,32-42,2,0,AGZ,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
561,0,29.0,7.75,30,24-29,1,0,AGZ,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
562,0,40.0,7.8958,40,32-42,1,0,AGZ,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
563,0,28.0,13.5,30,24-29,1,0,AGZ,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
564,0,29.0,8.05,30,24-29,1,0,AGZ,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
565,0,22.0,8.05,25,19-24,1,0,AGZ,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
566,0,24.0,24.15,25,19-24,3,0,AGZ,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
567,0,19.0,7.8958,20,0-19,1,0,AGZ,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
568,0,29.0,21.075,30,24-29,5,1,AGZ,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
569,0,29.0,7.2292,30,24-29,1,0,AGZ,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
570,1,32.0,7.8542,35,29-32,1,0,AGZ,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
571,1,62.0,10.5,65,42-92,1,0,AGZ,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
572,1,53.0,51.4792,55,42-92,3,0,BCDEF,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0
573,1,36.0,26.3875,40,32-42,1,0,BCDEF,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
574,1,22.0,7.75,25,19-24,1,0,AGZ,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
575,0,16.0,8.05,20,0-19,1,0,AGZ,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
576,0,19.0,14.5,20,0-19,1,0,AGZ,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
577,1,34.0,13.0,35,32-42,1,0,AGZ,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
578,1,39.0,55.9,40,32-42,2,0,BCDEF,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0
579,0,35.0,14.4583,35,32-42,2,0,AGZ,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
580,1,32.0,7.925,35,29-32,1,0,AGZ,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
581,1,25.0,30.0,25,24-29,3,0,AGZ,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
582,1,39.0,110.8833,40,32-42,3,1,BCDEF,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
583,0,54.0,26.0,55,42-92,1,0,AGZ,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
584,0,36.0,40.125,40,32-42,1,0,AGZ,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0
585,0,29.0,8.7125,30,24-29,1,0,AGZ,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
586,1,18.0,79.65,20,0-19,3,0,BCDEF,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
587,0,47.0,15.0,50,42-92,1,0,AGZ,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
588,1,60.0,79.2,60,42-92,3,0,BCDEF,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0
589,0,22.0,8.05,25,19-24,1,0,AGZ,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
590,0,29.0,8.05,30,24-29,1,0,AGZ,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
591,0,35.0,7.125,35,32-42,1,0,AGZ,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
592,1,52.0,78.2667,55,42-92,2,0,BCDEF,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
593,0,47.0,7.25,50,42-92,1,0,AGZ,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
594,0,22.0,7.75,25,19-24,3,0,AGZ,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
595,0,37.0,26.0,40,32-42,2,0,AGZ,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
596,0,36.0,24.15,40,32-42,3,0,AGZ,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
597,1,22.0,33.0,25,19-24,1,0,AGZ,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
598,0,49.0,0.0,50,42-92,1,0,AGZ,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
599,0,29.0,7.225,30,24-29,1,0,AGZ,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
600,1,49.0,56.9292,50,42-92,2,0,AGZ,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0
601,1,24.0,27.0,25,19-24,4,1,AGZ,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
602,0,29.0,7.8958,30,24-29,1,0,AGZ,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
603,0,29.0,42.4,30,24-29,1,0,AGZ,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
604,0,44.0,8.05,45,42-92,1,0,AGZ,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
605,1,35.0,26.55,35,32-42,1,0,AGZ,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
606,0,36.0,15.55,40,32-42,2,0,AGZ,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
607,0,30.0,7.8958,30,29-32,1,0,AGZ,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
608,1,27.0,30.5,30,24-29,1,0,AGZ,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
609,1,22.0,41.5792,25,19-24,4,1,AGZ,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
